"","xmean","xmeanhat","alphaMAP","betaMAP","PSEmap","JNDmap","NSub","model","cond","Exp","waic"
"429",925,824.959646405724,0.832701884231615,9.56032004671357,753.105833079335,94.7992118222212,9,"EDA","U-shaped","exp3",58.2584620737006
"430",925,1007.99617728624,0.489401730283224,8.67859403294102,951.153436237365,127.600966595953,10,"EDA","U-shaped","exp3",58.2584620737006
"431",925,893.561984346187,0.871593788871822,6.51066611037475,773.939343233159,150.779990871453,11,"EDA","U-shaped","exp3",58.2584620737006
"432",925,891.068593534675,1.21526803650076,7.98569599506722,755.465237143286,122.58654818667,12,"EDA","U-shaped","exp3",58.2584620737006
"433",925,941.447089515392,0.801222686577103,9.75930800253941,864.155875206401,105.979372861612,13,"EDA","U-shaped","exp3",58.2584620737006
"434",925,954.378624318385,0.754593817394859,4.84703904282399,805.799625263144,216.315997344942,14,"EDA","U-shaped","exp3",58.2584620737006
"435",925,914.565898953217,0.62504191838333,11.4405457509097,864.599574232717,87.823899074649,15,"EDA","U-shaped","exp3",58.2584620737006
"436",925,952.68472920622,0.566578197000463,17.6352795776964,922.077309924577,59.3487132495532,1,"EDA","I T-shaped","exp3",58.2584620737006
"437",925,929.203623557541,0.699868633603784,12.3527787455187,876.557940852763,82.6400715616787,2,"EDA","I T-shaped","exp3",58.2584620737006
"438",925,870.203326269671,0.466182995920861,15.1450423163162,843.417399546729,63.1240275142566,3,"EDA","I T-shaped","exp3",58.2584620737006
"439",925,968.80424377805,0.528187336607408,12.7148715312002,928.559233676341,83.7082973993618,4,"EDA","I T-shaped","exp3",58.2584620737006
"440",925,1022.29092654246,0.405328356697092,7.38021576465046,966.145752128112,152.177308944388,5,"EDA","I T-shaped","exp3",58.2584620737006
"441",925,909.366857067381,0.723468105717392,15.9447865054342,868.105851956996,62.656317395108,6,"EDA","I T-shaped","exp3",58.2584620737006
"442",925,1054.69760693981,0.437792913695802,12.5063076273115,1017.77710632764,92.6495482393642,7,"EDA","I T-shaped","exp3",58.2584620737006
"443",925,960.589789816802,0.654602297383697,15.2963129976914,919.481564367159,68.9915110668258,8,"EDA","I T-shaped","exp3",58.2584620737006
"444",925,890.528440134579,0.832701884231615,13.3505392669473,834.984263586011,73.2813460323988,9,"EDA","I T-shaped","exp3",58.2584620737006
"445",925,927.272496078772,0.489401730283224,12.2478969527999,890.220521705224,83.1745207411474,10,"EDA","I T-shaped","exp3",58.2584620737006
"446",925,917.450973467254,0.871593788871822,8.04015643123244,817.994628692394,125.361107376756,11,"EDA","I T-shaped","exp3",58.2584620737006
"447",925,811.221642953405,1.21526803650076,8.97745207963503,701.407441278604,99.2729404597808,12,"EDA","I T-shaped","exp3",58.2584620737006
"448",925,746.584713064501,0.801222686577103,15.6981126626709,708.47945656565,52.2487739723524,13,"EDA","I T-shaped","exp3",58.2584620737006
"449",925,834.23493317322,0.754593817394859,10.2846803776034,773.026563081507,89.113197063095,14,"EDA","I T-shaped","exp3",58.2584620737006
"450",925,916.308604885647,0.62504191838333,13.8212673725848,874.870198928396,72.8347022311774,15,"EDA","I T-shaped","exp3",58.2584620737006
"451",800,800,-2.65441409347018,6.2755799266726,1138.38008591854,140.04918130339,1,"Bisection Model GM","PS","exp1",74.4414647137039
